A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,tag
0.671850896,0.850937726,0.292164278,0.651201873,0.778623059,0.059765183,0.617376905,0.181967117,0.392703571,0.815514066,0.214587929,0.323489931,0.547136694,0.573309265,0.163842449,0.329273352,0.64997945,0.446435835,0.558182137,0.273439179,0.601875719,0.225108127,0.715559459,0.667056679,0.092408731,0.791418776,0.931518518,0.342989545,0.589041613,0.677605931,0.127154283,0.681250061,0.906549508,0.300490472,0.624488209,0.912301146,0.028232549,0.659989397,0.995470942,0.099861996,0.615270746,0
0.052436705,0.861455881,0.651713142,0.339848003,0.19429246,0.433360903,0.892590413,0.947117403,0.482912528,0.744109913,0.246255331,0.665546039,0.060622404,0.448837965,0.48841646,0.928523444,0.752480297,0.44109752,0.130687265,0.788299071,0.957361648,0.90018199,0.767472528,0.31589761,0.576620212,0.797618016,0.166609818,0.480911112,0.617965358,0.837661005,0.745381602,0.783694178,0.029094336,0.791279489,0.006674919,0.005297643,0.17828891,0.616233168,0.364030217,0.110094701,0.816124001,1
0.718005126,0.511006174,0.240744424,0.312670094,0.372164942,0.242497998,0.778467951,0.873290647,0.613480801,0.488108509,0.285720181,0.853017009,0.775019755,0.828941174,0.890816926,0.565689978,0.081340489,0.024418447,0.396771604,0.982252557,0.373135541,0.280532958,0.192278132,0.79213908,0.829516483,0.541674579,0.497756056,0.142344801,0.52805856,0.411314376,0.917717707,0.098130254,0.996810201,0.12964019,0.720017689,0.683903594,0.017314236,0.627481663,0.116297647,0.018500935,0.386604315,0
0.248006475,0.403747301,0.343393419,0.325007099,0.3047208,0.108120456,0.367151978,0.05073085,0.506828519,0.275196354,0.386692244,0.874201938,0.191870982,0.979270037,0.385165802,0.426053404,0.018913636,0.426779365,0.749238254,0.998520927,0.699022636,0.644490046,0.434888426,0.725898629,0.758649529,0.843375582,0.539910955,0.899118609,0.025974444,0.956304527,0.11975212,0.603927709,0.286741886,0.358368915,0.176427857,0.230762281,0.778864911,0.547609385,0.69241617,0.656022826,0.990689459,0
0.658838083,0.158461303,0.184080965,0.282530767,0.707296426,0.324945783,0.554687605,0.172318453,0.604614098,0.067056023,0.696884821,0.609366048,0.960433475,0.462166217,0.686094511,0.184569514,0.503474636,0.661267469,0.929277583,0.411838744,0.647352343,0.584102068,0.075886702,0.779172055,0.528922067,0.8431461,0.87803436,0.684209695,0.710581715,0.984397438,0.910440745,0.083013097,0.922613561,0.631896911,0.184063796,0.05840051,0.073018368,0.490342921,0.327167178,0.239952187,0.307201389,0
0.38750068,0.179165083,0.802859453,0.543707747,0.371033427,0.374263394,0.59208096,0.607724552,0.319729624,0.97376387,0.266779675,0.981781066,0.061512923,0.324993075,0.332477118,0.550861912,0.534623587,0.295729517,0.139065098,0.54199245,0.053894452,0.333424664,0.652895807,0.347428085,0.429228926,0.048585134,0.025379788,0.656259493,0.912832238,0.24983696,0.060168784,0.301305066,0.548994055,0.026456749,0.128270488,0.248957141,0.10857674,0.623950595,0.981547511,0.284642527,0.299648761,0
0.634597212,0.435036868,0.629286892,0.716929659,0.306013924,0.756038359,0.686706468,0.041157859,0.150441754,0.807057683,0.14415057,0.723103659,0.185514835,0.183903227,0.585157656,0.071836111,0.215445552,0.915861034,0.948020398,0.96119701,0.218298295,0.721749694,0.845843554,0.992663947,0.498692439,0.414161988,0.468612033,0.755342365,0.410130071,0.913491183,0.596635783,0.554437194,0.831372371,0.375724046,0.83566186,0.031699417,0.942784855,0.018989748,0.340491793,0.480346618,0.007035989,0
0.062206736,0.982807964,0.691216712,0.376098685,0.416157382,0.773754011,0.218930653,0.60939282,0.453819998,0.133765547,0.049367363,0.603882103,0.730537893,0.955888727,0.749445645,0.031143951,0.157942787,0.718434512,0.790872282,0.729256546,0.605108284,0.365867243,0.168621437,0.733162786,0.41684767,0.461992269,0.297362063,0.782290791,0.532464212,0.727277245,0.701189139,0.835348277,0.794701342,0.341309014,0.671244804,0.277942724,0.815901461,0.566578773,0.396491884,0.575092727,0.258753033,1
0.84909054,0.013870466,0.556498315,0.367589349,0.676430433,0.191218625,0.678944334,0.633229114,0.565860874,0.498404636,0.350311373,0.874331359,0.41865237,0.86197041,0.259809566,0.68253011,0.023544254,0.097286537,0.395055439,0.522110986,0.291717295,0.912759195,0.096988669,0.962303816,0.473123551,0.739623183,0.01580916,0.065956841,0.045057288,0.942932495,0.116529156,0.959903177,0.139693755,0.725629215,0.311949968,0.309047051,0.45779719,0.51885234,0.956710922,0.353578036,0.976587562,0
0.475852423,0.269890121,0.854476829,0.174622124,0.977353076,0.165635305,0.127836377,0.382052766,0.567307664,0.638249866,0.590320312,0.965492767,0.01697934,0.361286721,0.029034242,0.060938306,0.509983469,0.471682537,0.635528086,0.046952076,0.587635084,0.251410871,0.794812155,0.533494728,0.018099991,0.217319635,0.263516485,0.536348546,0.117381167,0.269579873,0.933301031,0.321836587,0.974085008,0.759070186,0.602425797,0.970845898,0.572922255,0.166910965,0.351866569,0.83650172,0.830245842,0
0.834479201,0.797231007,0.581928738,0.508171185,0.888846653,0.752852483,0.437526305,0.745111837,0.859599906,0.217495951,0.817666165,0.428858718,0.908601957,0.233734221,0.522133481,0.349503351,0.413714737,0.628542002,0.928273861,0.563638855,0.280575854,0.733964121,0.035640978,0.68894339,0.443682705,0.566723832,0.991566339,0.21357789,0.982806145,0.391510946,0.33323148,0.674198888,0.959504368,0.445752138,0.421609609,0.884236429,0.029051378,0.853714156,0.555384158,0.043581315,0.868595479,1
0.957528758,0.9854212,0.230027601,0.462100771,0.097749162,0.905517308,0.268602201,0.705831028,0.659792299,0.15856234,0.008330222,0.268516721,0.258562162,0.5163584,0.894795198,0.540790207,0.833365594,0.896210586,0.557054439,0.958818712,0.501877826,0.574433711,0.834508389,0.13677117,0.184163234,0.342865123,0.178602815,0.900713889,0.026259668,0.697888428,0.133302633,0.219633712,0.88581218,0.237816663,0.759321716,0.297150506,0.878733102,0.492472493,0.154349117,0.478436203,0.814455493,1
0.856671775,0.747812898,0.507293108,0.643007669,0.64714651,0.965878074,0.83226657,0.188856588,0.166801847,0.116000206,0.876015303,0.390639903,0.890304512,0.154059239,0.428033247,0.522263515,0.272278156,0.593546084,0.483487821,0.075976214,0.84473534,0.899432205,0.484633835,0.830547084,0.423988054,0.46875124,0.154237208,0.381046706,0.427123066,0.920967055,0.692600204,0.864362064,0.763793511,0.278660793,0.926538976,0.657159408,0.371900362,0.09247811,0.889347709,0.798460319,0.689122013,1
0.160584301,0.285588606,0.709813579,0.225195144,0.84902194,0.413987396,0.012683387,0.124292922,0.777516315,0.212427768,0.615479552,0.62384827,0.822772675,0.99096977,0.811142468,0.027063945,0.318749173,0.946763998,0.468705486,0.512063295,0.188621739,0.320148791,0.89131226,0.143877913,0.672291574,0.131816499,0.330450604,0.976782585,0.397408324,0.132618001,0.503654127,0.181406893,0.136561637,0.706004794,0.125915078,0.286822858,0.977298618,0.340612906,0.503941596,0.499093754,0.288860925,0
0.868887739,0.137959725,0.41132419,0.256353412,0.516114171,0.310303563,0.738612574,0.612845142,0.050216623,0.861131547,0.94783353,0.841519656,0.970725154,0.731366493,0.67466052,0.327198812,0.805907803,0.229189501,0.072364677,0.686881233,0.756751483,0.774178073,0.170745902,0.48835684,0.603074915,0.841112227,0.505242309,0.768448947,0.979172735,0.672192811,0.706185841,0.356947969,0.540077135,0.151756769,0.131412553,0.120286849,0.655914206,0.653875125,0.332678292,0.403055473,0.184483856,1
0.786172883,0.618552712,0.631431933,0.150740628,0.419561878,0.382321392,0.363436966,0.657349243,0.754386238,0.737788399,0.9058974,0.450659408,0.352628947,0.067767092,0.97257794,0.94062403,0.866378879,0.555327369,0.623502247,0.722765168,0.326824683,0.13773123,0.507218795,0.131588984,0.437047242,0.340547114,0.034177945,0.345937855,0.19734259,0.429977472,0.396207383,0.660780647,0.223090756,0.181943202,0.026847824,0.896671676,0.43595296,0.08020056,0.346621236,0.572482545,0.434041639,0
0.589987811,0.724796419,0.124588476,0.528979048,0.207950753,0.365575391,0.709286664,0.110883772,0.312030866,0.878839179,0.316361734,0.934105744,0.963445721,0.775496802,0.453264497,0.914189942,0.260040723,0.806311766,0.046460397,0.550334987,0.540686567,0.270594683,0.451913891,0.101492011,0.379391784,0.972362773,0.259498574,0.302768147,0.498046445,0.587475534,0.813200243,0.540291233,0.029833552,0.887836432,0.224916846,0.196803534,0.875273959,0.402119853,0.749230269,0.017084721,0.002876537,0
0.866663047,0.148181943,0.469107379,0.771716053,0.311797476,0.608627576,0.785640096,0.428336941,0.028883551,0.404483669,0.392591326,0.668055219,0.415267634,0.711682127,0.232757939,0.046765354,0.596153073,0.393740928,0.469404854,0.259836025,0.544660324,0.979955234,0.539208111,0.8346644,0.936997944,0.154205441,0.438838031,0.538995302,0.922706922,0.18710241,0.891578353,0.254925612,0.10011902,0.484196718,0.215035984,0.805467253,0.030255596,0.480804099,0.043021602,0.028010105,0.238617039,0
0.54563477,0.433284349,0.566143035,0.357537076,0.591063224,0.353527769,0.801938456,0.83814311,0.762602964,0.939121837,0.651550018,0.812191678,0.067573012,0.282537242,0.265663554,0.807227024,0.45316549,0.046330428,0.889779478,0.260570156,0.951154865,0.002684813,0.356737651,0.566899686,0.06026468,0.571609083,0.194814326,0.176004661,0.150068208,0.12998614,0.674376715,0.614451155,0.741533333,0.612795284,0.855685641,0.2779491,0.726888124,0.487790387,0.587620282,0.21355733,0.610248085,0
0.183512404,0.718344054,0.382840864,0.977645196,0.28788465,0.073426677,0.527767695,0.399919832,0.356173644,0.792562715,0.046834283,0.064898895,0.418938781,0.007906439,0.676623485,0.169046549,0.354737775,0.886306894,0.003292965,0.562876017,0.372878442,0.791171973,0.613606549,0.171399281,0.840188684,0.116621657,0.091508475,0.67817363,0.781512808,0.64337431,0.396870995,0.562384155,0.347701837,0.17574534,0.748180055,0.306975538,0.715911922,0.41600268,0.533239164,0.762032212,0.350716049,0
0.070601392,0.223133892,0.260971146,0.766583545,0.532823957,0.304607227,0.780617513,0.736069338,0.216831282,0.456755299,0.630130654,0.835521215,0.355174187,0.458291629,0.479323702,0.260810852,0.285571452,0.863718695,0.53837269,0.160693276,0.558146894,0.497383903,0.60827943,0.850625573,0.280164863,0.190555782,0.151732365,0.890717242,0.268040488,0.999649347,0.078316339,0.985899319,0.943613521,0.378982763,0.487048334,0.322962126,0.324097467,0.724270256,0.975165695,0.513931347,0.791969229,0
0.908685261,0.756992272,0.368251565,0.846884999,0.699450753,0.563556793,0.094080043,0.513073429,0.346350812,0.044727995,0.818397207,0.690301278,0.157797121,0.807530287,0.770627052,0.490365374,0.138079232,0.320623548,0.174710695,0.054741492,0.27272319,0.087199815,0.857049057,0.910583038,0.776056802,0.768918256,0.28894011,0.318730407,0.264725303,0.339513891,0.116487275,0.979710984,0.970554674,0.351940977,0.227676276,0.947839834,0.478144453,0.408617028,0.327454334,0.094006185,0.104867471,0
0.964052283,0.637723185,0.607535647,0.162394548,0.359660208,0.679322728,0.669982794,0.922308719,0.795707541,0.920337318,0.550672079,0.990632672,0.307622554,0.02206859,0.839913157,0.203366248,0.310495613,0.599751447,0.026919665,0.606663107,0.549808288,0.496327597,0.2890134,0.159016131,0.505734696,0.908053053,0.403497044,0.702720578,0.33309851,0.614422544,0.712200736,0.522505866,0.929635261,0.19319973,0.217775853,0.079230818,0.474391579,0.682161797,0.896829619,0.217472793,0.850183743,1
0.399862256,0.664999681,0.132053367,0.562846109,0.962386015,0.496513972,0.030176063,0.505996535,0.178519621,0.636895834,0.913575465,0.416497227,0.309920125,0.377104747,0.781536592,0.336324641,0.11017638,0.032032569,0.288692156,0.143939387,0.328290246,0.369511879,0.884298978,0.288153937,0.418553035,0.34578851,0.469973991,0.371390442,0.4940807,0.00373239,0.839992662,0.659391448,0.49362607,0.319724297,0.146869975,0.517127998,0.268383013,0.170736947,0.406943189,0.95587785,0.889803798,0
0.593700468,0.133024333,0.570585056,0.996239467,0.83074176,0.431138376,0.161932154,0.375071624,0.279135894,0.405111309,0.870177367,0.384354238,0.369047645,0.093095066,0.683007194,0.797614023,0.819170778,0.946706004,0.192584856,0.558588727,0.999770804,0.415066565,0.670685338,0.325671849,0.760104329,0.204721541,0.420715475,0.815639914,0.514906611,0.476355954,0.637100169,0.412401116,0.302686615,0.989613693,0.46186739,0.636506437,0.443161753,0.918824406,0.47631204,0.359606203,0.797169519,1
0.8130123,0.600921205,0.304228313,0.311422434,0.861964215,0.153899579,0.306131733,0.508172642,0.195558664,0.417601317,0.027037948,0.7173085,0.285489808,0.012227264,0.807110699,0.676783882,0.419408094,0.461408566,0.122827734,0.091484566,0.448348139,0.198937563,0.262202062,0.429798209,0.952276577,0.52926329,0.672897587,0.793794762,0.791888595,0.022974301,0.991491235,0.757687594,0.874503206,0.953258713,0.290595982,0.794623477,0.307167322,0.664260756,0.802597988,0.942553665,0.396043492,0
0.647236877,0.354917076,0.855861265,0.299167336,0.260349143,0.789068422,0.114696184,0.164406135,0.71229754,0.94935276,0.077357693,0.717481426,0.201684222,0.903463728,0.766866564,0.065658808,0.385773534,0.887399295,0.720659593,0.136623456,0.112943642,0.749663024,0.169191798,0.601539306,0.609252685,0.49510561,0.214632417,0.91242291,0.458922937,0.847799459,0.081142936,0.379676818,0.292826549,0.328766107,0.02782127,0.471166091,0.323930595,0.575747664,0.887512135,0.506515845,0.619455061,0
0.921536893,0.85941962,0.195621837,0.084530562,0.14700722,0.067681992,0.928026831,0.758058772,0.077246137,0.716678679,0.842803039,0.701700688,0.436153684,0.552635074,0.760649833,0.591932338,0.35016139,0.244814764,0.928996265,0.856464722,0.750420006,0.133305633,0.273097447,0.35795636,0.024183538,0.428458245,0.568129591,0.871904657,0.814614015,0.403498338,0.800993115,0.973699719,0.414905549,0.484834523,0.481575401,0.946387189,0.556536446,0.321685098,0.554926539,0.498717554,0.412353359,1
0.062110703,0.675120726,0.978342676,0.207916617,0.220772978,0.889979305,0.349610245,0.096261315,0.405377302,0.455274417,0.576972369,0.470603214,0.526914237,0.011222603,0.095833174,0.45003985,0.668770122,0.113949443,0.249529501,0.573198009,0.289828033,0.770655154,0.690446629,0.429838711,0.32513445,0.799673766,0.665727617,0.010354681,0.013971225,0.576232222,0.543435865,0.730905038,0.867508411,0.095812286,0.939613709,0.050868793,0.040810524,0.212231175,0.117142487,0.288287613,0.349193702,0
0.94991015,0.286026142,0.947020225,0.014343033,0.978257779,0.69012658,0.065522004,0.087553743,0.93596988,0.288239863,0.027661986,0.439585918,0.847316498,0.959929664,0.297777424,0.414958999,0.370070848,0.279105777,0.782989293,0.622124705,0.125232769,0.779297712,0.020931999,0.420470106,0.12091389,0.398823006,0.269611151,0.561146908,0.614914179,0.291608973,0.513451841,0.204134895,0.438093436,0.209732438,0.206146688,0.125362812,0.985572064,0.015679255,0.590576336,0.686698799,0.939998376,0
0.470137805,0.173878552,0.145029299,0.46942428,0.68001541,0.847333701,0.280379416,0.010550442,0.783893527,0.949357587,0.087145009,0.575793307,0.105842659,0.38424634,0.007234021,0.790586199,0.545044146,0.195149606,0.391817,0.733425684,0.025786263,0.682384319,0.63921064,0.886336965,0.851081141,0.426939143,0.117743107,0.662078037,0.234452573,0.188969659,0.874077117,0.197676302,0.896095603,0.426536655,0.256099627,0.378966805,0.967417463,0.787474956,0.20597256,0.37843813,0.317140257,0
0.527227555,0.130246785,0.020428155,0.46197904,0.358667544,0.084403075,0.257195586,0.239847246,0.047642232,0.983131734,0.405242891,0.120396555,0.576619657,0.785612349,0.676437175,0.591920883,0.128477541,0.023538776,0.576168786,0.29324595,0.796322168,0.520519568,0.457837277,0.052216467,0.490706064,0.515330366,0.966645166,0.18842113,0.269191493,0.854702272,0.384051839,0.715076842,0.060479367,0.383001902,0.270736458,0.3805026,0.113578049,0.951490996,0.550523488,0.781399381,0.236369822,0
0.906796173,0.52469975,0.28298426,0.190125069,0.29119956,0.643302557,0.589812375,0.398772037,0.367696235,0.788743932,0.257222475,0.989212641,0.016923496,0.715065883,0.721387995,0.566491278,0.423992618,0.824042389,0.256842418,0.878411595,0.720971121,0.827701704,0.211556079,0.523989096,0.887142172,0.926717891,0.369853662,0.053632095,0.512184389,0.18553281,0.971993715,0.886801459,0.071072573,0.108822445,0.313830647,0.860143358,0.102159686,0.813675553,0.376976053,0.6229895,0.913275094,1
0.022410143,0.106069958,0.344366999,0.296954882,0.561571461,0.350000601,0.166471724,0.043655114,0.049390234,0.21741892,0.425645721,0.189397448,0.02663568,0.795347712,0.99798457,0.484552411,0.266183107,0.328679329,0.565490792,0.519874149,0.109452763,0.467707735,0.65420122,0.543325339,0.181172472,0.367369653,0.517476556,0.312836629,0.006546833,0.332755839,0.955191532,0.506692133,0.593867952,0.235292663,0.361766334,0.238082215,0.376846327,0.268426207,0.100481216,0.4381711,0.325036908,0
0.069631279,0.38686792,0.407102123,0.268959094,0.853045334,0.539486179,0.43854788,0.693430573,0.420573895,0.72771932,0.405943066,0.776158048,0.151957077,0.091060725,0.769977959,0.316195114,0.541214364,0.964230875,0.591300357,0.9312577,0.864522351,0.383613256,0.7894231,0.634116591,0.669936451,0.447565481,0.50326251,0.086946075,0.707447776,0.665740523,0.225555955,0.920278962,0.020443257,0.620585568,0.368377604,0.497542769,0.569924603,0.075612839,0.098975131,0.364541219,0.461190667,0
0.180988072,0.65110252,0.352263818,0.780237755,0.699730967,0.313881496,0.147956405,0.110329302,0.832431136,0.333487296,0.19176839,0.880342483,0.844349826,0.843834105,0.359881648,0.478023044,0.960345816,0.813415225,0.885024877,0.684853084,0.87749297,0.334698818,0.130250583,0.789452016,0.338460553,0.569174809,0.367724999,0.983722462,0.046646363,0.323540394,0.947223138,0.811860158,0.33599906,0.983582985,0.582921104,0.733373718,0.845076153,0.260084969,0.546819359,0.056675699,0.140513581,1
0.259373075,0.082190211,0.924782539,0.365144258,0.575208555,0.875147206,0.119570976,0.145773776,0.183465369,0.774131546,0.486617406,0.437776141,0.129394441,0.786418441,0.654731988,0.809070984,0.482925615,0.776672463,0.796843889,0.305978126,0.489110834,0.490143692,0.424977779,0.337489942,0.851934829,0.772186641,0.106175019,0.68626773,0.022254607,0.329433847,0.984759589,0.661220402,0.107219902,0.551241511,0.243601898,0.897175129,0.084746162,0.341533302,0.942937158,0.395575384,0.176840602,0
